date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-08-14,26.858333333333334,17.666666666666668,356.9166666666667,8.450000000000001,2.225,52.916666666666664,0.4579166666666667,0.125,0.44375000000000003,65.66666666666667,39.916666666666664
2022-08-15,29.941666666666666,19.25,373.625,9.258333333333335,2.5375,56.458333333333336,0.5820833333333334,0.0,0.75,62.0,35.208333333333336
2022-08-16,33.708333333333336,22.400000000000002,478.7083333333333,12.174999999999999,4.55,54.75,0.6545833333333333,0.0,1.4395833333333332,73.66666666666667,52.625
2022-08-17,38.31666666666667,25.933333333333334,462.125,11.479166666666666,4.575,55.958333333333336,0.8179166666666666,0.5,1.1895833333333334,68.04166666666667,43.208333333333336
2022-08-18,33.15416666666667,22.3125,402.875,9.479166666666666,4.029166666666667,52.708333333333336,0.7795833333333334,0.875,0.9416666666666668,80.125,60.208333333333336
2022-08-19,31.729166666666668,20.754166666666666,371.1666666666667,7.8625,3.341666666666667,58.708333333333336,0.4916666666666667,0.375,1.3541666666666667,69.75,45.041666666666664
2022-08-20,31.5,20.941666666666666,420.75,9.533333333333333,4.175,58.666666666666664,0.6666666666666666,0.5,1.4208333333333334,71.54166666666667,48.375
2022-08-21,35.358333333333334,24.066666666666666,536.375,13.491666666666667,4.291666666666667,57.166666666666664,0.64125,0.625,1.1166666666666667,68.58333333333333,43.125
2022-08-22,34.854166666666664,23.441666666666666,400.4583333333333,9.4,3.0375,50.083333333333336,0.5629166666666666,1.125,0.7625000000000001,74.375,53.833333333333336
2022-08-23,33.487500000000004,21.929166666666664,344.0,7.670833333333333,2.5708333333333333,53.458333333333336,0.50375,1.25,1.0833333333333333,74.41666666666667,54.0
2022-08-24,38.40833333333333,25.795833333333334,465.8333333333333,12.354166666666666,4.166666666666667,50.25,0.59875,0.75,1.2354166666666666,71.83333333333333,49.166666666666664
2022-08-25,41.262499999999996,28.099999999999998,500.9166666666667,13.870833333333332,4.333333333333333,43.125,0.6720833333333333,0.3333333333333333,0.6395833333333333,83.29166666666667,62.25
2022-08-26,26.72083333333333,18.029166666666665,371.0833333333333,9.179166666666667,2.7375000000000003,43.416666666666664,0.365,0.08333333333333333,1.0083333333333333,77.33333333333333,56.5
2022-08-27,26.383333333333336,17.329166666666666,408.75,10.754166666666668,2.5208333333333335,41.833333333333336,0.29791666666666666,0.0,0.8395833333333332,60.208333333333336,33.583333333333336
2022-08-28,46.97083333333333,31.754166666666666,629.875,15.333333333333334,4.370833333333334,47.541666666666664,0.6320833333333333,0.0,1.14375,79.0,56.125
2022-08-29,40.9375,28.391666666666666,637.9583333333334,15.754166666666668,4.129166666666666,45.75,0.5195833333333334,0.0,1.2874999999999999,90.58333333333333,64.875
2022-08-30,27.420833333333334,18.425,439.9166666666667,9.9,3.0625,46.5,0.3358333333333334,0.0,1.0833333333333333,69.75,44.708333333333336
2022-08-31,31.129166666666666,20.716666666666665,495.7916666666667,12.362499999999999,3.1208333333333336,49.0,0.38166666666666665,0.08333333333333333,1.0708333333333333,63.333333333333336,36.375
2022-09-01,38.708333333333336,26.495833333333334,646.25,17.8,4.579166666666667,44.541666666666664,0.39125000000000004,0.0,1.0395833333333333,78.875,58.541666666666664
2022-09-02,56.550000000000004,39.15416666666667,660.875,15.549999999999999,4.175,50.25,0.47333333333333333,0.0,0.85,83.91666666666667,62.458333333333336
2022-09-03,65.56666666666666,45.520833333333336,768.4583333333334,15.775,4.8500000000000005,52.791666666666664,0.4633333333333333,0.0,0.8729166666666667,139.0,81.0
2022-09-04,24.454166666666666,16.866666666666667,473.3333333333333,12.508333333333333,3.2708333333333335,43.583333333333336,0.23124999999999998,0.0,0.8562500000000001,81.625,54.125
2022-09-05,27.745833333333334,18.979166666666668,509.0833333333333,12.729166666666666,4.3,45.041666666666664,0.2304166666666667,0.0,1.4395833333333332,65.08333333333333,38.208333333333336
2022-09-06,28.974999999999998,19.7625,512.4166666666666,13.125,4.1499999999999995,43.125,0.25,0.0,1.04375,65.83333333333333,38.833333333333336
2022-09-07,24.462500000000002,16.916666666666668,477.2916666666667,11.504166666666668,3.8166666666666664,42.208333333333336,0.2333333333333333,0.0,0.7999999999999999,61.833333333333336,35.333333333333336
2022-09-08,27.3125,18.808333333333334,483.0,11.825000000000001,3.9375,39.75,0.24583333333333335,0.0,0.7958333333333334,62.958333333333336,36.25
2022-09-09,27.72083333333333,18.804166666666667,498.0,12.358333333333334,3.525,47.0,0.2833333333333333,0.0,0.9666666666666667,62.375,35.75
2022-09-10,30.575,21.075,584.2083333333334,14.637500000000001,3.8249999999999997,45.541666666666664,0.26958333333333334,0.0,1.1312499999999999,66.33333333333333,39.375
2022-09-11,37.11666666666667,25.483333333333334,623.5416666666666,13.145833333333334,5.816666666666666,52.375,0.32125,0.20833333333333334,0.7708333333333334,78.0,58.583333333333336
2022-09-12,30.3625,20.224999999999998,379.5,5.675,5.745833333333334,56.666666666666664,0.24333333333333332,0.0,1.2416666666666667,72.91666666666667,51.166666666666664
2022-09-13,35.766666666666666,24.474999999999998,447.1666666666667,6.791666666666667,6.295833333333333,61.125,0.3429166666666667,0.0,1.4791666666666667,68.41666666666667,42.958333333333336
2022-09-14,29.224999999999998,20.104166666666668,437.0,6.758333333333333,6.370833333333334,52.958333333333336,0.31083333333333335,1.0416666666666667,1.1,76.79166666666667,57.208333333333336
2022-09-15,23.53333333333333,15.883333333333333,404.1666666666667,8.854166666666666,2.8083333333333336,40.916666666666664,0.18833333333333335,1.2083333333333333,0.9895833333333334,59.291666666666664,32.791666666666664
2022-09-16,30.270833333333332,20.554166666666667,533.5833333333334,14.858333333333334,3.65,38.625,0.2654166666666667,0.75,0.7645833333333334,61.625,34.875
2022-09-17,35.625,24.575,634.8333333333334,16.587500000000002,4.291666666666667,41.0,0.28458333333333335,0.125,0.9520833333333333,75.91666666666667,56.083333333333336
2022-09-18,26.933333333333334,18.270833333333332,441.25,11.229166666666666,3.3375,42.208333333333336,0.34,0.6666666666666666,1.0604166666666666,68.95833333333333,43.916666666666664
2022-09-19,27.400000000000002,18.158333333333335,403.75,9.804166666666667,3.595833333333333,38.625,0.27708333333333335,0.375,1.03125,62.333333333333336,35.666666666666664
2022-09-20,40.97083333333333,27.920833333333334,672.125,18.633333333333333,5.4125000000000005,42.5,0.2970833333333333,0.0,0.9520833333333334,74.54166666666667,53.416666666666664
2022-09-21,30.212500000000002,21.05,594.375,14.700000000000001,4.6499999999999995,47.791666666666664,0.22666666666666668,0.0,1.1208333333333333,76.625,55.916666666666664
2022-09-22,33.87083333333333,23.641666666666666,641.8333333333334,16.558333333333334,4.6625000000000005,46.208333333333336,0.23416666666666666,0.0,0.7083333333333334,70.0,45.583333333333336
2022-09-23,33.987500000000004,23.6125,605.7083333333334,15.316666666666668,4.791666666666667,54.708333333333336,0.28250000000000003,0.0,1.0520833333333333,76.625,57.75
2022-09-24,26.370833333333334,18.2,506.2083333333333,13.158333333333333,4.266666666666667,44.625,0.20666666666666667,0.0,1.3041666666666667,67.5,42.291666666666664
2022-09-25,34.75833333333333,24.2625,616.0,17.970833333333335,4.2250000000000005,36.5,0.22458333333333333,0.0,0.6770833333333334,69.95833333333333,45.666666666666664
2022-09-26,27.829166666666666,19.2375,523.75,15.191666666666668,3.7541666666666664,31.708333333333332,0.13583333333333333,0.0,0.5791666666666667,71.83333333333333,49.041666666666664
2022-09-27,28.22083333333333,19.375,522.5416666666666,14.483333333333334,3.8000000000000003,33.875,0.13541666666666666,0.0,0.9354166666666667,64.41666666666667,37.625
2022-09-28,38.15833333333333,26.558333333333334,726.625,19.720833333333335,5.241666666666666,30.583333333333332,0.12791666666666665,0.0,0.7041666666666666,74.0,52.708333333333336
2022-09-29,31.96666666666667,22.308333333333334,607.7083333333334,15.058333333333332,4.425,38.041666666666664,0.18458333333333332,0.0,1.0604166666666666,77.20833333333333,57.541666666666664
2022-09-30,27.05,18.829166666666666,522.875,13.683333333333332,4.325,43.0,0.16625,0.0,1.4354166666666668,66.375,39.958333333333336
2022-10-01,37.454166666666666,26.037499999999998,667.125,17.891666666666666,5.075,40.291666666666664,0.20375000000000001,0.0,1.2249999999999999,74.20833333333333,53.083333333333336
2022-10-02,27.933333333333334,19.39166666666667,547.0833333333334,13.8375,3.8958333333333335,39.041666666666664,0.19208333333333336,0.0,1.4958333333333333,74.95833333333333,53.458333333333336
2022-10-03,35.512499999999996,24.4875,621.3333333333334,18.266666666666666,5.8999999999999995,40.458333333333336,0.2775,0.875,1.45,70.16666666666667,46.25
2022-10-04,27.379166666666666,18.462500000000002,474.125,12.941666666666668,3.8125,42.875,0.3233333333333333,1.8333333333333333,1.1812500000000001,69.125,44.291666666666664
2022-10-05,30.9375,20.679166666666667,484.75,12.275,4.520833333333333,51.875,0.38125000000000003,3.875,1.0291666666666666,66.20833333333333,39.625
2022-10-06,21.175,14.662500000000001,431.4583333333333,10.908333333333333,3.5124999999999997,54.333333333333336,0.16625,0.75,1.0729166666666667,59.833333333333336,33.916666666666664
2022-10-07,28.929166666666664,20.1125,528.9166666666666,13.608333333333334,3.775,38.75,0.13999999999999999,0.0,0.9333333333333332,59.166666666666664,32.5
2022-10-08,40.516666666666666,28.258333333333336,762.125,18.708333333333332,5.329166666666667,43.416666666666664,0.20291666666666666,0.125,1.1354166666666667,83.5,60.833333333333336
2022-10-09,37.07083333333333,25.8625,698.5,15.3375,4.716666666666667,55.083333333333336,0.21125000000000002,0.0,1.3270833333333334,81.83333333333333,61.625
2022-10-10,44.30833333333334,30.616666666666664,715.9583333333334,20.254166666666666,4.6125,36.833333333333336,0.21583333333333332,0.041666666666666664,1.0583333333333333,83.45833333333333,62.166666666666664
2022-10-11,47.64166666666667,31.554166666666664,736.875,22.508333333333336,4.0874999999999995,38.916666666666664,0.4695833333333333,7.291666666666667,0.5499999999999999,93.91666666666667,66.04166666666667
2022-10-12,32.375,21.133333333333333,563.1666666666666,11.354166666666666,3.65,70.08333333333333,0.34125,6.5,1.2229166666666667,74.375,51.041666666666664
2022-10-13,30.650000000000002,21.066666666666666,514.375,12.595833333333333,7.6875,55.958333333333336,0.19791666666666666,0.8333333333333334,1.2125000000000001,69.625,45.041666666666664
2022-10-14,28.46666666666667,19.8125,433.7083333333333,6.7250000000000005,5.5249999999999995,53.708333333333336,0.23375,0.25,1.0270833333333333,68.79166666666667,43.416666666666664
2022-10-15,32.454166666666666,22.641666666666666,490.9166666666667,9.008333333333333,7.066666666666666,50.25,0.2625,0.375,0.9125000000000001,67.375,41.5
2022-10-16,34.5125,23.5,512.0,6.845833333333334,8.566666666666666,84.08333333333333,0.3070833333333333,3.2083333333333335,1.1770833333333333,74.125,53.833333333333336
2022-10-17,38.24166666666667,26.150000000000002,499.5,8.379166666666666,7.8875,60.666666666666664,0.28750000000000003,1.6666666666666667,1.31875,81.375,60.625
2022-10-18,36.016666666666666,24.53333333333333,511.9583333333333,10.154166666666667,8.545833333333333,53.541666666666664,0.33416666666666667,2.75,0.7770833333333332,75.20833333333333,54.5
2022-10-19,33.824999999999996,22.245833333333334,463.4583333333333,8.654166666666667,7.620833333333334,54.041666666666664,0.3475,6.541666666666667,0.6916666666666668,72.41666666666667,50.166666666666664
2022-10-20,37.4375,24.59166666666667,511.3333333333333,7.370833333333334,5.304166666666666,68.5,0.4375,7.083333333333333,1.1583333333333334,76.125,56.791666666666664
2022-10-21,35.045833333333334,23.95,437.2916666666667,6.3875,5.954166666666667,62.083333333333336,0.245,2.0416666666666665,1.4395833333333332,81.58333333333333,61.25
2022-10-22,36.9625,25.287499999999998,444.4583333333333,7.416666666666667,7.883333333333333,56.0,0.25166666666666665,0.7916666666666666,0.9812500000000001,74.625,54.333333333333336
2022-10-23,31.849999999999998,21.766666666666666,452.25,7.9375,6.966666666666666,62.291666666666664,0.285,2.7083333333333335,1.0791666666666666,69.54166666666667,45.125
2022-10-24,51.074999999999996,35.49166666666667,693.4166666666666,9.091666666666667,8.7875,67.16666666666667,0.2966666666666667,1.25,1.1833333333333333,98.95833333333333,67.04166666666667
2022-10-25,30.912499999999998,21.375,527.4166666666666,11.829166666666666,4.4624999999999995,46.958333333333336,0.24749999999999997,0.5833333333333334,0.8375,73.54166666666667,47.75
2022-10-26,64.79583333333333,43.85,1033.625,23.675,6.8875,51.0,0.3841666666666667,4.041666666666667,1.2541666666666667,100.41666666666667,67.08333333333333
2022-10-27,65.85833333333333,42.675000000000004,909.9166666666666,21.358333333333334,4.9875,60.416666666666664,0.57375,15.083333333333334,0.6625,127.625,77.20833333333333
2022-10-28,41.94583333333333,25.545833333333334,530.6666666666666,12.145833333333334,4.133333333333334,63.75,0.5491666666666667,16.208333333333332,1.0562500000000001,84.33333333333333,61.166666666666664
2022-10-29,38.30833333333333,25.120833333333334,579.4583333333334,14.008333333333333,4.629166666666666,69.0,0.41208333333333336,8.666666666666666,1.60625,78.41666666666667,59.875
2022-10-30,49.025,31.6125,648.75,15.045833333333334,5.283333333333333,70.58333333333333,0.4475,12.666666666666666,1.6125,88.875,64.20833333333333
2022-10-31,41.824999999999996,27.641666666666666,493.125,7.895833333333333,7.783333333333334,69.20833333333333,0.38833333333333336,6.416666666666667,0.9854166666666666,83.54166666666667,62.25
2022-11-01,50.5625,33.041666666666664,509.2083333333333,8.158333333333333,8.379166666666666,61.75,0.49833333333333335,9.791666666666666,1.2270833333333333,94.16666666666667,66.25
2022-11-02,36.704166666666666,23.5,436.25,6.5249999999999995,5.783333333333334,69.16666666666667,0.545,9.666666666666666,0.9083333333333333,79.58333333333333,57.666666666666664
2022-11-03,45.68333333333334,29.0125,513.625,7.854166666666667,7.870833333333334,68.79166666666667,0.5245833333333333,13.291666666666666,0.9958333333333332,78.20833333333333,59.416666666666664
2022-11-04,52.17916666666667,33.416666666666664,523.5833333333334,7.879166666666666,8.0375,71.04166666666667,0.5191666666666667,14.083333333333334,0.9270833333333334,95.16666666666667,66.5
2022-11-05,61.166666666666664,38.65833333333333,563.6666666666666,7.9624999999999995,9.1625,78.29166666666667,0.5354166666666667,18.791666666666668,1.4229166666666666,105.83333333333333,70.16666666666667
2022-11-06,39.612500000000004,24.775000000000002,428.625,5.4125000000000005,5.75,78.41666666666667,0.5441666666666667,13.291666666666666,1.0875000000000001,85.58333333333333,62.708333333333336
2022-11-07,49.57916666666667,31.3,500.4583333333333,6.245833333333334,8.424999999999999,86.83333333333333,0.4658333333333333,15.958333333333334,1.325,85.70833333333333,62.958333333333336
2022-11-08,41.1,26.375,453.25,6.4125000000000005,6.254166666666666,73.75,0.4595833333333333,11.333333333333334,1.3479166666666667,84.875,62.791666666666664
2022-11-09,32.791666666666664,22.041666666666668,445.375,6.075,6.0625,77.83333333333333,0.42124999999999996,4.375,1.3270833333333334,77.75,57.875
2022-11-10,24.65833333333333,16.587500000000002,392.375,5.3374999999999995,5.604166666666667,76.95833333333333,0.3825,2.7083333333333335,0.9333333333333332,63.333333333333336,39.166666666666664
2022-11-11,30.791666666666668,21.033333333333335,467.4166666666667,8.825000000000001,7.116666666666667,56.541666666666664,0.2870833333333333,1.8333333333333333,0.9375,64.375,37.541666666666664
2022-11-12,30.483333333333334,21.0125,518.625,7.820833333333333,7.2124999999999995,65.79166666666667,0.3429166666666667,1.75,0.8145833333333333,69.66666666666667,45.0
2022-11-13,37.00416666666667,25.15833333333333,577.8333333333334,14.608333333333334,4.145833333333333,52.25,0.31958333333333333,2.875,1.0229166666666667,75.0,54.75
2022-11-14,34.987500000000004,22.212500000000002,468.5833333333333,11.091666666666667,3.4166666666666665,57.125,0.4166666666666667,8.333333333333334,0.7875,73.91666666666667,53.0
2022-11-15,40.50416666666667,25.5125,486.9166666666667,10.420833333333333,4.6625000000000005,73.41666666666667,0.43,12.333333333333334,1.5,74.45833333333333,55.041666666666664
2022-11-16,34.37916666666667,22.258333333333336,458.7083333333333,9.766666666666667,4.0249999999999995,66.16666666666667,0.49374999999999997,8.208333333333334,1.13125,76.0,56.5
2022-11-17,32.104166666666664,20.95,505.4166666666667,11.170833333333334,3.8375,67.875,0.42250000000000004,6.708333333333333,1.2666666666666668,71.54166666666667,48.5
2022-11-18,33.4375,21.90833333333333,515.9583333333334,12.245833333333332,4.654166666666667,69.08333333333333,0.40166666666666667,6.208333333333333,1.39375,69.58333333333333,46.291666666666664
2022-11-19,42.666666666666664,28.704166666666666,454.125,8.120833333333334,7.620833333333334,67.70833333333333,0.44333333333333336,5.166666666666667,1.4833333333333334,77.16666666666667,57.416666666666664
2022-11-20,41.425000000000004,27.608333333333334,431.0,5.4375,6.104166666666667,81.125,0.4466666666666667,7.458333333333333,1.3875,85.16666666666667,62.791666666666664
2022-11-21,36.09166666666667,23.46666666666667,383.9583333333333,4.558333333333334,5.4125000000000005,80.54166666666667,0.47500000000000003,8.416666666666666,1.05,78.125,58.833333333333336
2022-11-22,34.5625,22.5,389.0833333333333,5.445833333333333,6.379166666666666,72.66666666666667,0.4404166666666667,7.5,0.7833333333333333,73.41666666666667,52.083333333333336
2022-11-23,44.9625,29.537499999999998,423.875,6.8500000000000005,7.4125000000000005,61.583333333333336,0.34041666666666665,8.041666666666666,1.6708333333333334,84.16666666666667,61.5
2022-11-24,44.800000000000004,28.6125,443.0416666666667,5.495833333333334,6.6125,79.0,0.42291666666666666,13.041666666666666,1.7125000000000001,82.625,62.0
2022-11-25,42.875,27.0,408.625,4.366666666666666,5.6375,74.375,0.49291666666666667,13.916666666666666,1.675,83.875,62.416666666666664
2022-11-26,38.7875,24.620833333333334,403.2916666666667,4.120833333333334,5.795833333333333,83.66666666666667,0.47374999999999995,11.291666666666666,1.4229166666666666,79.16666666666667,60.166666666666664
2022-11-27,40.916666666666664,26.733333333333334,439.375,5.983333333333333,7.366666666666667,73.95833333333333,0.4679166666666667,7.625,1.25625,80.0,60.708333333333336
2022-11-28,46.0625,31.474999999999998,556.1666666666666,10.104166666666666,4.904166666666667,81.08333333333333,0.6516666666666667,4.708333333333333,0.9208333333333334,82.04166666666667,61.708333333333336
2022-11-29,56.583333333333336,38.67916666666667,805.625,18.4375,5.158333333333333,74.70833333333333,0.6158333333333333,5.333333333333333,0.9979166666666667,107.75,70.91666666666667
2022-11-30,40.045833333333334,26.958333333333332,459.125,6.258333333333333,6.266666666666667,83.45833333333333,0.4483333333333333,4.083333333333333,1.5625,89.04166666666667,64.29166666666667
2022-12-01,45.65,31.141666666666666,484.0833333333333,7.7375,8.975,69.70833333333333,0.4345833333333333,3.25,1.1041666666666667,88.45833333333333,64.125
2022-12-02,41.67916666666667,28.625,499.4166666666667,6.170833333333333,7.858333333333333,82.04166666666667,0.5791666666666667,2.9583333333333335,1.25625,88.375,64.04166666666667
2022-12-03,33.34583333333334,22.55,463.5833333333333,10.070833333333333,4.1625000000000005,69.875,0.5358333333333333,2.9166666666666665,1.2375,76.41666666666667,55.625
2022-12-04,34.46666666666666,23.266666666666666,555.0416666666666,12.933333333333332,3.466666666666667,68.0,0.5191666666666667,3.0833333333333335,0.9,73.79166666666667,52.791666666666664
2022-12-05,38.03333333333333,25.0625,459.0,7.241666666666667,7.291666666666667,74.75,0.46875,5.291666666666667,0.8958333333333334,77.45833333333333,57.875
2022-12-06,32.775,21.770833333333332,429.375,6.904166666666666,6.491666666666667,67.04166666666667,0.49,3.7916666666666665,0.6395833333333333,75.33333333333333,55.5
2022-12-07,38.0,25.15833333333333,463.0416666666667,6.4125000000000005,7.170833333333333,78.70833333333333,0.4658333333333333,5.75,1.1375,72.875,51.083333333333336
2022-12-08,51.0875,33.266666666666666,496.5416666666667,6.333333333333333,7.845833333333334,84.79166666666667,0.5704166666666667,11.458333333333334,1.3604166666666666,89.33333333333333,64.5
2022-12-09,47.88333333333333,30.25,480.8333333333333,5.620833333333334,6.741666666666667,88.33333333333333,0.57875,15.916666666666666,1.2916666666666667,87.16666666666667,63.583333333333336
2022-12-10,48.375,31.183333333333334,445.1666666666667,5.7749999999999995,7.654166666666666,94.66666666666667,0.5454166666666667,12.541666666666666,1.3104166666666666,96.625,66.58333333333333
2022-12-11,42.833333333333336,27.366666666666664,439.5833333333333,5.3,7.074999999999999,98.66666666666667,0.5733333333333334,12.0,1.2916666666666667,86.0,62.041666666666664
2022-12-12,39.666666666666664,25.6875,411.5833333333333,5.45,6.6375,95.33333333333333,0.5795833333333333,8.041666666666666,1.0270833333333333,84.54166666666667,62.625
2022-12-13,23.40416666666667,15.658333333333333,275.4166666666667,3.275,3.829166666666667,55.666666666666664,0.3129166666666667,2.8333333333333335,1.7979166666666666,76.08333333333333,54.458333333333336
2022-12-14,1.0541666666666667,0.7416666666666667,59.208333333333336,0.0,0.7166666666666667,27.666666666666668,0.042083333333333334,0.0,2.1666666666666665,24.291666666666668,15.25
2022-12-15,1.0833333333333333,0.7541666666666668,62.833333333333336,0.0,0.23750000000000002,34.041666666666664,0.04041666666666666,0.0,2.2083333333333335,15.458333333333334,13.666666666666666
2022-12-16,48.6,31.90416666666667,452.6666666666667,6.108333333333333,7.55,81.25,0.5599999999999999,8.041666666666666,1.2895833333333333,54.291666666666664,41.416666666666664
2022-12-17,40.44583333333333,26.854166666666668,479.5416666666667,11.054166666666667,5.1875,75.70833333333333,0.5854166666666667,5.875,0.8979166666666667,86.33333333333333,63.375
2022-12-18,43.362500000000004,28.0125,518.2083333333334,11.616666666666667,5.4125000000000005,77.875,0.5220833333333333,10.583333333333334,1.6708333333333334,83.125,61.958333333333336
2022-12-19,42.137499999999996,26.724999999999998,502.5,10.691666666666668,4.820833333333334,76.75,0.41,12.5,1.7854166666666667,83.16666666666667,61.958333333333336
2022-12-20,42.52916666666667,27.0625,519.2916666666666,11.366666666666667,4.7,74.79166666666667,0.4604166666666667,10.958333333333334,1.5791666666666666,82.04166666666667,61.708333333333336
2022-12-21,45.550000000000004,29.241666666666664,515.8333333333334,9.487499999999999,5.020833333333333,79.375,0.5591666666666667,10.583333333333334,1.5208333333333333,82.66666666666667,62.0
2022-12-22,51.94583333333333,33.40416666666667,539.5416666666666,9.5,6.933333333333334,86.95833333333333,0.68,12.458333333333334,1.4729166666666667,92.83333333333333,65.54166666666667
2022-12-23,63.3375,40.0875,524.5833333333334,5.904166666666666,7.625,100.83333333333333,0.6529166666666667,22.875,1.6083333333333334,97.08333333333333,66.45833333333333
2022-12-24,95.5,61.666666666666664,645.9166666666666,5.691666666666666,8.049999999999999,108.41666666666667,0.6437499999999999,26.333333333333332,1.55,145.29166666666666,86.33333333333333
2022-12-25,86.27916666666665,55.737500000000004,602.6666666666666,7.1499999999999995,10.070833333333333,90.83333333333333,0.5908333333333333,25.041666666666668,1.7333333333333334,151.33333333333334,86.75
2022-12-26,76.56666666666668,49.37083333333334,552.9166666666666,5.979166666666667,8.545833333333333,100.16666666666667,0.5608333333333333,22.666666666666668,1.6312499999999999,140.70833333333334,81.625
2022-12-27,70.35833333333333,46.04583333333333,579.2083333333334,6.120833333333334,7.5874999999999995,100.375,0.5541666666666667,19.041666666666668,1.7020833333333334,126.5,76.95833333333333
2022-12-28,76.94166666666666,49.449999999999996,523.7083333333334,6.529166666666666,7.295833333333333,90.04166666666667,0.47375000000000006,26.208333333333332,1.7666666666666666,128.91666666666666,77.66666666666667
2022-12-29,80.10416666666667,51.39166666666667,514.4583333333334,6.1000000000000005,8.758333333333333,102.75,0.4908333333333333,28.458333333333332,1.7458333333333333,142.375,81.95833333333333
2022-12-30,82.28750000000001,53.94166666666666,648.1666666666666,8.887500000000001,5.9750000000000005,101.75,0.5308333333333334,25.458333333333332,1.7291666666666667,135.0,79.54166666666667
2022-12-31,110.63333333333333,73.07916666666667,946.375,17.895833333333332,6.608333333333333,116.20833333333333,0.7012499999999999,32.125,1.4583333333333333,154.25,91.08333333333333
2023-01-01,125.94583333333333,85.5,1111.625,19.654166666666665,7.5625,107.625,0.6433333333333333,27.125,1.70625,166.125,108.95833333333333
2023-01-02,93.91666666666667,63.637499999999996,708.1666666666666,6.020833333333333,8.033333333333333,125.45833333333333,0.7929166666666667,21.291666666666668,1.4000000000000001,156.95833333333334,94.91666666666667
2023-01-03,96.16250000000001,63.15,661.6666666666666,5.716666666666666,8.220833333333333,117.0,0.765,32.25,1.4625000000000001,154.375,91.08333333333333
2023-01-04,108.60000000000001,71.66250000000001,751.5416666666666,6.1499999999999995,11.033333333333333,126.08333333333333,0.7400000000000001,32.625,1.5583333333333333,157.25,95.25
2023-01-05,105.77916666666665,71.58749999999999,640.875,4.758333333333334,7.4875,121.70833333333333,1.1075000000000002,28.708333333333332,1.0958333333333334,156.70833333333334,94.54166666666667
2023-01-06,88.79583333333333,59.12083333333334,486.2916666666667,8.183333333333334,4.704166666666667,95.41666666666667,1.1325,22.416666666666668,1.0854166666666667,155.125,92.29166666666667
2023-01-07,97.44583333333333,65.375,549.0833333333334,9.8375,5.3875,93.875,0.9966666666666667,27.625,1.3666666666666665,153.41666666666666,89.45833333333333
2023-01-08,96.2375,65.09166666666667,536.2916666666666,8.679166666666667,4.658333333333333,93.0,1.0004166666666667,25.333333333333332,1.2229166666666667,155.54166666666666,92.875
2023-01-09,75.81666666666666,50.612500000000004,469.8333333333333,4.454166666666667,5.2124999999999995,93.375,0.7645833333333333,22.083333333333332,1.4375,151.45833333333334,88.0
2023-01-10,65.41666666666667,42.416666666666664,435.9166666666667,4.516666666666667,5.791666666666667,95.125,0.6833333333333332,21.291666666666668,1.5729166666666667,120.125,74.70833333333333
2023-01-11,65.325,43.73333333333333,428.125,4.595833333333333,5.875,90.04166666666667,0.7454166666666667,16.333333333333332,1.4479166666666667,123.83333333333333,76.125
2023-01-12,88.35416666666667,58.39166666666667,525.125,5.929166666666667,7.629166666666666,107.16666666666667,0.87,25.375,1.4166666666666667,128.66666666666666,77.58333333333333
